measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,18,Thailand,3,Both,22,All ages,294,All causes,3,Rate,2021,938.5328884838626,1141.7167572952633,745.7137289190196
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,1,Number,2021,5050.104404022657,6041.674576861935,4235.445992310058
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,3,Rate,2021,169.63385323891669,202.94086151413657,142.26934066721128
1,Deaths,77,Cyprus,3,Both,22,All ages,294,All causes,1,Number,2021,9226.534665801897,10076.365762131454,8419.595241806679
1,Deaths,77,Cyprus,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,77,Cyprus,3,Both,22,All ages,294,All causes,3,Rate,2021,679.5329297921434,742.1228658444892,620.101959139133
1,Deaths,92,Spain,3,Both,22,All ages,294,All causes,1,Number,2021,445506.4678097881,448734.5824997882,442112.1308409644
1,Deaths,92,Spain,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,2021,978.0747281414332,985.1618023501491,970.6227258746098
1,Deaths,100,High-income North America,3,Both,22,All ages,294,All causes,1,Number,2021,3782505.3726396775,3817075.3349783886,3748315.113562962
1,Deaths,100,High-income North America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,100,High-income North America,3,Both,22,All ages,294,All causes,3,Rate,2021,1021.8167334347344,1031.1555611459712,1012.5804798400247
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,1,Number,2021,1095058.1447160128,1280516.7798530941,928800.0809666655
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,161,Bangladesh,3,Both,22,All ages,294,All causes,3,Rate,2021,665.1384691457413,777.7860698783286,564.1532981400006
1,Deaths,159,South Asia,3,Both,22,All ages,294,All causes,1,Number,2021,14814624.056851836,15596801.559329718,14040936.912804004
1,Deaths,159,South Asia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,159,South Asia,3,Both,22,All ages,294,All causes,3,Rate,2021,802.2773430680804,844.6357104547538,760.3787661004425
1,Deaths,522,Sudan,3,Both,22,All ages,294,All causes,1,Number,2021,245527.73164081815,299950.08796206285,202131.0966668051
1,Deaths,522,Sudan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,522,Sudan,3,Both,22,All ages,294,All causes,3,Rate,2021,565.4839416245904,690.8260704316781,465.5355568358284
1,Deaths,145,Kuwait,3,Both,22,All ages,294,All causes,1,Number,2021,12064.718386597166,13927.556676660215,10358.087880383517
1,Deaths,145,Kuwait,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,145,Kuwait,3,Both,22,All ages,294,All causes,3,Rate,2021,259.4517425812367,299.51207594474334,222.75065726860092
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,1,Number,2021,19476.864712515806,21466.983761678428,17588.27590833928
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,3,Rate,2021,379.25285623594795,418.00438759301915,342.47831840291985
1,Deaths,114,Haiti,3,Both,22,All ages,294,All causes,1,Number,2021,131403.72824823938,165651.6836076771,103267.66396777915
1,Deaths,114,Haiti,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,114,Haiti,3,Both,22,All ages,294,All causes,3,Rate,2021,1021.4819642020985,1287.7123762066617,802.7630390295474
1,Deaths,81,Germany,3,Both,22,All ages,294,All causes,1,Number,2021,1008231.4438906194,1013349.3949332726,1002595.2127590264
1,Deaths,81,Germany,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2021,1180.9881983636315,1186.9830915181742,1174.3862197306535
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,1,Number,2021,3471247.940516131,3504978.031127561,3437912.173717209
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,3,Rate,2021,1043.5342150472757,1053.674229310975,1033.5127432781512
1,Deaths,416,Tuvalu,3,Both,22,All ages,294,All causes,1,Number,2021,108.76565336154361,126.65605035990353,94.82827667602551
1,Deaths,416,Tuvalu,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,416,Tuvalu,3,Both,22,All ages,294,All causes,3,Rate,2021,879.4766502356022,1024.1380018407942,766.7793328232184
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,1,Number,2021,271853.66669433203,305879.25556237815,242915.50495801072
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,160,Afghanistan,3,Both,22,All ages,294,All causes,3,Rate,2021,870.7064319338546,979.6852786714857,778.0218496049066
1,Deaths,146,Lebanon,3,Both,22,All ages,294,All causes,1,Number,2021,49626.57056358122,54548.39962486123,45676.25844894132
1,Deaths,146,Lebanon,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,146,Lebanon,3,Both,22,All ages,294,All causes,3,Rate,2021,895.7177170374092,984.5525778861927,824.4179171776311
1,Deaths,80,France,3,Both,22,All ages,294,All causes,1,Number,2021,642715.3872985167,646681.9563932249,638798.1704089893
1,Deaths,80,France,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,80,France,3,Both,22,All ages,294,All causes,3,Rate,2021,968.0924545887331,974.0671141146735,962.1921320063238
1,Deaths,44637,Low SDI,3,Both,22,All ages,294,All causes,1,Number,2021,8971403.510829387,9891043.188801283,8244880.219219101
1,Deaths,44637,Low SDI,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44637,Low SDI,3,Both,22,All ages,294,All causes,3,Rate,2021,802.8945132182901,885.1975386802687,737.8744119760421
1,Deaths,113,Guyana,3,Both,22,All ages,294,All causes,1,Number,2021,8638.053271550218,11520.295594128711,6383.667468092406
1,Deaths,113,Guyana,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,113,Guyana,3,Both,22,All ages,294,All causes,3,Rate,2021,1129.5412813121286,1506.4331091062284,834.7501114780238
1,Deaths,104,Caribbean,3,Both,22,All ages,294,All causes,1,Number,2021,492478.27264730155,545947.2632908822,439939.5980710131
1,Deaths,104,Caribbean,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,104,Caribbean,3,Both,22,All ages,294,All causes,3,Rate,2021,1037.6983150679548,1150.3625371888033,926.9943569204171
1,Deaths,78,Denmark,3,Both,22,All ages,294,All causes,1,Number,2021,56768.62217505564,57704.77452450744,55872.77117111013
1,Deaths,78,Denmark,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,78,Denmark,3,Both,22,All ages,294,All causes,3,Rate,2021,970.1080501494838,986.1057773370317,954.7990248928531
1,Deaths,132,Panama,3,Both,22,All ages,294,All causes,1,Number,2021,23948.961701016444,27782.01693414665,19937.687110459075
1,Deaths,132,Panama,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,132,Panama,3,Both,22,All ages,294,All causes,3,Rate,2021,557.9905762583493,647.2975251384589,464.531266904633
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2021,51028.11559624297,62015.657301806146,40846.07435900516
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,691.6673120220987,840.599392864549,553.6534933425593
1,Deaths,4743,European Union,3,Both,22,All ages,294,All causes,1,Number,2021,5259496.398720399,5285406.896395551,5235011.675749204
1,Deaths,4743,European Union,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,4743,European Union,3,Both,22,All ages,294,All causes,3,Rate,2021,1177.8722136771526,1183.6749090191502,1172.3888227474868
1,Deaths,305,Bermuda,3,Both,22,All ages,294,All causes,1,Number,2021,738.8775627583277,862.4875656739458,651.2901772495975
1,Deaths,305,Bermuda,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,305,Bermuda,3,Both,22,All ages,294,All causes,3,Rate,2021,1162.8386903179944,1357.3749723022624,1024.9944712120196
1,Deaths,110,Dominica,3,Both,22,All ages,294,All causes,1,Number,2021,770.538042315415,956.769897599408,642.3945088352062
1,Deaths,110,Dominica,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,110,Dominica,3,Both,22,All ages,294,All causes,3,Rate,2021,1148.7391731765083,1426.3787129651082,957.6992911537661
1,Deaths,4745,League of Arab States,3,Both,22,All ages,294,All causes,1,Number,2021,2828212.703852252,3157002.299074821,2527627.570610354
1,Deaths,4745,League of Arab States,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,4745,League of Arab States,3,Both,22,All ages,294,All causes,3,Rate,2021,628.1641100748811,701.1903797057153,561.4022316392695
1,Deaths,143,Iraq,3,Both,22,All ages,294,All causes,1,Number,2021,232700.9953843807,269516.28085297754,194226.5426552962
1,Deaths,143,Iraq,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,143,Iraq,3,Both,22,All ages,294,All causes,3,Rate,2021,564.4748512993157,653.7795951664441,471.14537951429577
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,1,Number,2021,948.438571433083,1250.6822665090453,744.0532080351447
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,1104.0949895889512,1455.94249918991,866.1661848462164
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,1,Number,2021,276584.12956292985,325801.7940839521,232800.33812701725
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,3,Rate,2021,1038.6638269593095,1223.4922473975582,874.2413763889261
1,Deaths,165,Pakistan,3,Both,22,All ages,294,All causes,1,Number,2021,1718214.8476713717,1928764.531521922,1521627.7652816973
1,Deaths,165,Pakistan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,165,Pakistan,3,Both,22,All ages,294,All causes,3,Rate,2021,729.4368616572214,818.8219003321062,645.9793914723873
1,Deaths,44642,Nordic Region,3,Both,22,All ages,294,All causes,1,Number,2021,250551.32853519518,257364.28737078476,244135.57354753398
1,Deaths,44642,Nordic Region,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44642,Nordic Region,3,Both,22,All ages,294,All causes,3,Rate,2021,908.262599736627,932.9599571207924,885.0051285492493
1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,1,Number,2021,5393.597082776467,7241.2126718133495,4342.981150544907
1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,3,Rate,2021,931.139217818103,1250.1076739339862,749.7631004790331
1,Deaths,127,El Salvador,3,Both,22,All ages,294,All causes,1,Number,2021,52025.01340881978,59572.0765467767,44987.925610940554
1,Deaths,127,El Salvador,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,127,El Salvador,3,Both,22,All ages,294,All causes,3,Rate,2021,806.5607481819004,923.5653290994072,697.4624812640697
1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,294,All causes,1,Number,2021,9433631.963724365,10450852.5527164,8616787.647931224
1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,166,Sub-Saharan Africa,3,Both,22,All ages,294,All causes,3,Rate,2021,832.508124613813,922.2767744950821,760.4224706411596
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All ages,294,All causes,1,Number,2021,17745030.668416385,19562093.222281896,15933998.842857925
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All ages,294,All causes,3,Rate,2021,812.1268717566647,895.2873551185493,729.2423933567289
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,1,Number,2021,441.5955852231255,494.79371960915256,405.3531850941638
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,3,Rate,2021,787.1226436207622,881.9457296633129,722.5223288638672
1,Deaths,6,China,3,Both,22,All ages,294,All causes,1,Number,2021,11696257.67367088,13439384.570804706,9988541.964665163
1,Deaths,6,China,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,6,China,3,Both,22,All ages,294,All causes,3,Rate,2021,822.0903844582994,944.6088772109138,702.0608243262363
1,Deaths,94366,Sahel Region,3,Both,22,All ages,294,All causes,1,Number,2021,3377841.498878553,3823230.630110935,3004891.943236571
1,Deaths,94366,Sahel Region,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,94366,Sahel Region,3,Both,22,All ages,294,All causes,3,Rate,2021,866.6499892265471,980.9231088836759,770.9626313423839
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2021,16692.477996772894,21689.960380886594,12826.302353873787
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,3,Rate,2021,1198.1948268110136,1556.9167338209777,920.6787111234559
1,Deaths,183,Mauritius,3,Both,22,All ages,294,All causes,1,Number,2021,13223.753294721353,14262.82865054229,11891.004602556302
1,Deaths,183,Mauritius,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,183,Mauritius,3,Both,22,All ages,294,All causes,3,Rate,2021,1039.6330277473066,1121.3236819930223,934.8541856756758
1,Deaths,96,Southern Latin America,3,Both,22,All ages,294,All causes,1,Number,2021,553035.7548194014,561101.8235640705,545193.4625047239
1,Deaths,96,Southern Latin America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,96,Southern Latin America,3,Both,22,All ages,294,All causes,3,Rate,2021,816.9591573565017,828.8745690950734,805.37431412474
1,Deaths,44534,Commonwealth,3,Both,22,All ages,294,All causes,1,Number,2021,21493558.614700865,22510407.410748262,20495198.559512593
1,Deaths,44534,Commonwealth,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44534,Commonwealth,3,Both,22,All ages,294,All causes,3,Rate,2021,814.0428400222879,852.5547726736593,776.2311463302805
1,Deaths,320,Cook Islands,3,Both,22,All ages,294,All causes,1,Number,2021,164.24875435086582,188.95909003937908,141.84033022306892
1,Deaths,320,Cook Islands,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,320,Cook Islands,3,Both,22,All ages,294,All causes,3,Rate,2021,925.4746574279628,1064.7073082120585,799.2123382698387
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,1,Number,2021,403.7880973282978,468.0354826119331,353.143812401607
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,298,American Samoa,3,Both,22,All ages,294,All causes,3,Rate,2021,811.4934315615656,940.611480106434,709.7135503910519
1,Deaths,162,Bhutan,3,Both,22,All ages,294,All causes,1,Number,2021,4434.001739332197,5150.079660492904,3708.0323434368365
1,Deaths,162,Bhutan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,162,Bhutan,3,Both,22,All ages,294,All causes,3,Rate,2021,585.8106993862056,680.4173622769945,489.8971962926109
1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,1,Number,2021,699000.0819924932,702785.3089899,695295.1099550552
1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2021,1168.6726435731248,1175.0012426041483,1162.4782244637368
1,Deaths,129,Honduras,3,Both,22,All ages,294,All causes,1,Number,2021,72970.40138712655,83758.93049209504,65096.60062129315
1,Deaths,129,Honduras,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,129,Honduras,3,Both,22,All ages,294,All causes,3,Rate,2021,721.7534799971412,828.4633003837845,643.873367026474
1,Deaths,30,Vanuatu,3,Both,22,All ages,294,All causes,1,Number,2021,2257.8259905203167,2684.589251619135,1920.7681879056481
1,Deaths,30,Vanuatu,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,30,Vanuatu,3,Both,22,All ages,294,All causes,3,Rate,2021,721.3919043655732,857.7458851107375,613.6994731816105
1,Deaths,16,Philippines,3,Both,22,All ages,294,All causes,1,Number,2021,880414.7228592794,966453.1812373962,794106.5138907535
1,Deaths,16,Philippines,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,16,Philippines,3,Both,22,All ages,294,All causes,3,Rate,2021,777.4113306138722,853.3837907227527,701.2006791617762
1,Deaths,479,WHO region,3,Both,22,All ages,294,All causes,1,Number,2021,67583013.84710705,70333270.6718502,64830958.59458568
1,Deaths,479,WHO region,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,479,WHO region,3,Both,22,All ages,294,All causes,3,Rate,2021,860.0840031302347,895.0846899124592,825.0604289555312
1,Deaths,44639,Middle SDI,3,Both,22,All ages,294,All causes,1,Number,2021,19583077.0797,20749900.03922505,18449982.925965477
1,Deaths,44639,Middle SDI,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44639,Middle SDI,3,Both,22,All ages,294,All causes,3,Rate,2021,799.7845950124138,847.4383434165557,753.5083512348259
1,Deaths,44584,OECD Countries,3,Both,22,All ages,294,All causes,1,Number,2021,13580495.688889358,13703419.826701386,13452595.650605988
1,Deaths,44584,OECD Countries,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44584,OECD Countries,3,Both,22,All ages,294,All causes,3,Rate,2021,989.2833802426571,998.237899234743,979.9663873209882
1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,1,Number,2021,143705.63355918,145949.97004957462,141483.8907020904
1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,3,Rate,2021,1412.3528277112287,1434.4103832157496,1390.5173246140878
1,Deaths,19,Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,2021,9530.295612763008,11316.246521663457,7885.9428030452345
1,Deaths,19,Timor-Leste,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,19,Timor-Leste,3,Both,22,All ages,294,All causes,3,Rate,2021,681.8393192508779,809.614112543688,564.1950775670479
1,Deaths,70,Australasia,3,Both,22,All ages,294,All causes,1,Number,2021,209700.0192463796,210514.63178543918,208851.63332903144
1,Deaths,70,Australasia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,70,Australasia,3,Both,22,All ages,294,All causes,3,Rate,2021,677.2937051220408,679.9247585039218,674.5535697448531
1,Deaths,5,East Asia,3,Both,22,All ages,294,All causes,1,Number,2021,12122771.613315241,13872829.493721398,10414611.877026761
1,Deaths,5,East Asia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,5,East Asia,3,Both,22,All ages,294,All causes,3,Rate,2021,823.1245356783913,941.9517829588251,707.1421320956462
1,Deaths,17,Sri Lanka,3,Both,22,All ages,294,All causes,1,Number,2021,158453.5759335996,207824.41018863558,109395.40600139408
1,Deaths,17,Sri Lanka,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,17,Sri Lanka,3,Both,22,All ages,294,All causes,3,Rate,2021,711.5095978645097,933.2011704280512,491.22199277404843
1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,1,Number,2021,32252.295265505403,32925.79849134551,31666.043554470743
1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,3,Rate,2021,652.698894634293,666.3287714359179,640.8347516137795
1,Deaths,478,World Bank Regions,3,Both,22,All ages,294,All causes,1,Number,2021,67772404.85810502,70522540.02666464,65018485.173619166
1,Deaths,478,World Bank Regions,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,478,World Bank Regions,3,Both,22,All ages,294,All causes,3,Rate,2021,859.7372478283703,894.624509774052,824.8019768248204
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,2021,1152.3875807883883,1286.1798390495594,1042.9837460677538
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,3,Rate,2021,1010.1993563193258,1127.48355430025,914.2943975570657
1,Deaths,396,San Marino,3,Both,22,All ages,294,All causes,1,Number,2021,256.0570909427498,322.570239950062,199.81087411309494
1,Deaths,396,San Marino,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,396,San Marino,3,Both,22,All ages,294,All causes,3,Rate,2021,782.0907504378022,985.2459078661141,610.2945085620886
1,Deaths,150,Oman,3,Both,22,All ages,294,All causes,1,Number,2021,16981.196772030828,18987.492887889017,15262.064767308442
1,Deaths,150,Oman,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,150,Oman,3,Both,22,All ages,294,All causes,3,Rate,2021,361.01321978153453,403.6662453806561,324.4651844112283
1,Deaths,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,294,All causes,1,Number,2021,5961652.216335211,6136097.208542398,5795044.453997775
1,Deaths,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,22,All ages,294,All causes,3,Rate,2021,1426.8065598975325,1468.5566067285947,1386.9322029899736
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,1,Number,2021,1167.739283008468,1285.2131709522814,1049.967030295254
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,3,Rate,2021,733.5211806459901,807.312981806965,659.541960185948
1,Deaths,115,Jamaica,3,Both,22,All ages,294,All causes,1,Number,2021,24205.402700064158,29251.09706761205,19483.233234650204
1,Deaths,115,Jamaica,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,115,Jamaica,3,Both,22,All ages,294,All causes,3,Rate,2021,864.511518730696,1044.7217368704746,695.8562004600393
1,Deaths,164,Nepal,3,Both,22,All ages,294,All causes,1,Number,2021,252420.64320801676,290938.94383546326,223738.32694809735
1,Deaths,164,Nepal,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,164,Nepal,3,Both,22,All ages,294,All causes,3,Rate,2021,810.8646628434049,934.5991104489298,718.7268867562829
1,Deaths,85,Israel,3,Both,22,All ages,294,All causes,1,Number,2021,50100.83956839513,51180.37040656597,49049.84186209717
1,Deaths,85,Israel,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,85,Israel,3,Both,22,All ages,294,All causes,3,Rate,2021,522.2136040627524,533.4658244757155,511.25879163254797
1,Deaths,95471,Health System Grouping Levels,3,Both,22,All ages,294,All causes,1,Number,2021,67805329.89425695,70556187.39252557,65049021.98522632
1,Deaths,95471,Health System Grouping Levels,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,95471,Health System Grouping Levels,3,Both,22,All ages,294,All causes,3,Rate,2021,859.9152372169625,894.8019383341574,824.959413343922
1,Deaths,94215,Organization of Islamic Cooperation,3,Both,22,All ages,294,All causes,1,Number,2021,14522219.70792991,15563727.854997098,13484218.76999664
1,Deaths,94215,Organization of Islamic Cooperation,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,94215,Organization of Islamic Cooperation,3,Both,22,All ages,294,All causes,3,Rate,2021,735.9209491852613,788.6999099494576,683.3197180468893
1,Deaths,131,Nicaragua,3,Both,22,All ages,294,All causes,1,Number,2021,38377.275899749206,42243.88229144877,35225.09342004942
1,Deaths,131,Nicaragua,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,131,Nicaragua,3,Both,22,All ages,294,All causes,3,Rate,2021,575.4597885397487,633.4387994092615,528.1934252901725
1,Deaths,44591,World Bank Income Levels,3,Both,22,All ages,294,All causes,1,Number,2021,67805129.90599553,70555991.36234416,65048834.232279606
1,Deaths,44591,World Bank Income Levels,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,44591,World Bank Income Levels,3,Both,22,All ages,294,All causes,3,Rate,2021,859.9149682213766,894.8018115191765,824.9592073525728
1,Deaths,148,Morocco,3,Both,22,All ages,294,All causes,1,Number,2021,285883.5156898679,316999.5477152046,240238.03679441527
1,Deaths,148,Morocco,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,148,Morocco,3,Both,22,All ages,294,All causes,3,Rate,2021,768.9875410209328,852.6854096992015,646.2074482624017
1,Deaths,103,Latin America and Caribbean,3,Both,22,All ages,294,All causes,1,Number,2021,4983213.333927304,5207942.786082539,4780039.595671932
1,Deaths,103,Latin America and Caribbean,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,103,Latin America and Caribbean,3,Both,22,All ages,294,All causes,3,Rate,2021,838.7570711381652,876.5827479569535,804.559576828412
1,Deaths,94216,Association of Southeast Asian Nations,3,Both,22,All ages,294,All causes,1,Number,2021,5347808.680882265,5971579.20569042,4748105.86046461
1,Deaths,94216,Association of Southeast Asian Nations,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,94216,Association of Southeast Asian Nations,3,Both,22,All ages,294,All causes,3,Rate,2021,788.8242793697124,880.8330560641475,700.3655903288961
1,Deaths,44590,Four World Regions,3,Both,22,All ages,294,All causes,1,Number,2021,67767564.2749845,70517185.5225856,65014639.67302702
